INVOICE;VIN_NUMBER;BL_NUMBER;MODEL_CODE;POL;POD;VESSEL;INCOTERM
67027806;9BWKB45ZX84035124;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z084035116;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z084035570;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z184034976;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z384034820;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z384035546;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z484035197;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z584034964;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWKB45Z584035435;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA01J184005882;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA01J484006895;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA01J584005853;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA41J384007009;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA41J584006900;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA41J684006453;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027806;9BWCA41J884006888;;9B32F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05ZX84036346;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05ZX84036864;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05ZX84036959;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z084033259;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z084036971;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z084037201;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z184036963;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z184037420;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z284033053;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z284036227;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z284036826;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z284036924;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z384037435;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z484036620;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z484037010;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z584036920;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z584036951;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z584037002;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z684036926;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z684037042;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z784036949;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z784037048;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z784037132;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z784037390;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z884035745;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z984036953;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z984036967;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB05Z984037097;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45ZX84036497;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45ZX84036936;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z084037061;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z184036355;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z184037411;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z284036302;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z384036387;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z484036298;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z484036379;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z484036480;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z584036956;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z684036187;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z684036383;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z784036375;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z784036893;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z884036353;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z884036367;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027807;9BWKB45Z884036546;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45ZX84036905;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z084034824;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z084035567;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z084036315;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z084036881;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z184036226;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z184036517;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z184036811;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z284035134;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z284036218;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z284036865;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z284036915;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z384036244;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z384036969;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z484035569;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z484036222;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z484036236;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z484036317;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z584034799;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z584036259;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z584036889;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z684036240;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z684036254;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z684036321;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z684036917;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z684036996;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z784036909;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z884035557;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z884036837;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z884037275;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z984036233;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z984036510;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027808;9BWKB45Z984036877;;5Z1HF4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05ZX84035892;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z184034470;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z384034549;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z784035655;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z884035700;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z884036491;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB05Z984036838;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027809;9BWKB45Z684036061;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T048402;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T048495;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T048951;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049162;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049193;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049601;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049663;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049761;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T049968;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T050134;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T050540;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T050795;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T051137;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T051154;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T051171;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05WX8T051249;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T048330;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T049039;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T049154;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T049302;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T049638;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T049719;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050000;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050014;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050160;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050238;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050367;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050563;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050577;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050627;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T050742;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T051163;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T051535;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W08T051938;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T048577;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T048823;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T048952;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049051;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049535;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049549;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049566;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049633;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049745;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T049941;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050099;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050233;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050460;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050541;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050622;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T050880;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T051138;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W18T051222;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T048300;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T048359;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T049110;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T049530;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T050242;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T050404;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T050421;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T050533;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027813;9BWCB05W28T050841;;5W10D4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
